Ossidi di Azoto,Biossido di Azoto,Biossido di Zolfo,Monossido di Carbonio,Ozono,PM10 (SM2005),Particelle sospese PM2.5,Benzene
"1,0","0,8569621018609386","0,11337974224829489","0,5162197381938076","-0,6055141321199402","0,5258897702953508","0,5034507038448932","0,694002021252146"
"0,8569621018609386","1,0","0,1152908160128404","0,46484542493456377","-0,6236069692695024","0,5628441482490227","0,5501700401311238","0,6534005708569666"
"0,11337974224829489","0,1152908160128404","1,0","-0,032493219790963285","-0,10389852976657235","0,13178680917500815","0,17173714474692117","0,06129427868141725"
"0,5162197381938076","0,46484542493456377","-0,032493219790963285","1,0","-0,44951604543412726","0,43255144919935695","0,3432584362511994","0,41622712091261543"
"-0,6055141321199402","-0,6236069692695024","-0,10389852976657235","-0,44951604543412726","1,0","-0,38902823519096386","-0,4452387846715805","-0,6212554822054596"
"0,5258897702953508","0,5628441482490227","0,13178680917500815","0,43255144919935695","-0,38902823519096386","1,0","0,9393975538371214","0,5572228117058191"
"0,5034507038448932","0,5501700401311238","0,17173714474692117","0,3432584362511994","-0,4452387846715805","0,9393975538371214","1,0","0,6051017822004674"
"0,694002021252146","0,6534005708569666","0,06129427868141725","0,41622712091261543","-0,6212554822054596","0,5572228117058191","0,6051017822004674","1,0"
